2015-04-01T09:15:00+0530,18204.55,18204.8,18131.4,18165.65,0
2015-04-01T09:20:00+0530,18160.6,18170.45,18140.65,18166.4,0
2015-04-01T09:25:00+0530,18166.4,18195.05,18156.8,18189.4,0
2015-04-01T09:30:00+0530,18189.4,18192.0,18149.45,18161.6,0
2015-04-01T09:35:00+0530,18159.3,18189.0,18159.3,18189.0,0
2015-04-01T09:40:00+0530,18175.4,18185.1,18163.65,18168.05,0
2015-04-01T09:45:00+0530,18168.05,18222.15,18156.7,18219.95,0
2015-04-01T09:50:00+0530,18223.75,18246.4,18223.1,18245.45,0
2015-04-01T09:55:00+0530,18245.45,18245.45,18231.95,18239.2,0
2015-04-01T10:00:00+0530,18239.2,18260.9,18238.0,18245.4,0
2015-04-01T10:05:00+0530,18245.35,18266.45,18227.0,18258.15,0
2015-04-01T10:10:00+0530,18261.65,18269.8,18247.8,18260.15,0
2015-04-01T10:15:00+0530,18260.65,18280.3,18251.95,18271.05,0
2015-04-01T10:20:00+0530,18271.05,18291.75,18265.6,18289.95,0
2015-04-01T10:25:00+0530,18289.95,18291.6,18269.25,18269.5,0
2015-04-01T10:30:00+0530,18269.5,18276.5,18233.3,18245.7,0
2015-04-01T10:35:00+0530,18245.7,18263.0,18245.7,18257.15,0
2015-04-01T10:40:00+0530,18255.6,18264.4,18251.95,18258.25,0
2015-04-01T10:45:00+0530,18257.35,18257.35,18247.65,18249.65,0
2015-04-01T10:50:00+0530,18249.95,18269.5,18242.5,18269.5,0
2015-04-01T10:55:00+0530,18269.5,18271.55,18245.75,18245.75,0
2015-04-01T11:00:00+0530,18248.3,18264.75,18248.3,18254.4,0
2015-04-01T11:05:00+0530,18255.45,18256.7,18247.85,18254.8,0
2015-04-01T11:10:00+0530,18254.8,18279.5,18254.8,18271.6,0
2015-04-01T11:15:00+0530,18271.6,18280.45,18268.8,18270.15,0
2015-04-01T11:20:00+0530,18267.7,18277.05,18267.35,18269.55,0
2015-04-01T11:25:00+0530,18267.85,18269.0,18244.85,18246.6,0
2015-04-01T11:30:00+0530,18245.25,18248.0,18221.65,18248.0,0
2015-04-01T11:35:00+0530,18248.35,18250.1,18234.45,18244.5,0
2015-04-01T11:40:00+0530,18248.3,18257.05,18244.1,18249.2,0
2015-04-01T11:45:00+0530,18249.2,18274.5,18249.2,18271.65,0
2015-04-01T11:50:00+0530,18273.05,18291.6,18270.85,18282.8,0
2015-04-01T11:55:00+0530,18282.8,18310.95,18282.8,18290.55,0
2015-04-01T12:00:00+0530,18305.9,18312.35,18288.0,18290.2,0
2015-04-01T12:05:00+0530,18290.2,18294.95,18250.7,18250.7,0
2015-04-01T12:10:00+0530,18253.05,18265.65,18245.55,18251.0,0
2015-04-01T12:15:00+0530,18250.05,18260.3,18246.7,18259.95,0
2015-04-01T12:20:00+0530,18260.55,18260.7,18251.75,18255.6,0
2015-04-01T12:25:00+0530,18253.2,18262.05,18248.1,18260.8,0
2015-04-01T12:30:00+0530,18263.35,18275.55,18262.1,18264.6,0
