2016-04-01T09:15:00+0530,16099.65,16134.1,16093.3,16115.35,0
2016-04-01T09:20:00+0530,16115.15,16115.15,16040.35,16068.35,0
2016-04-01T09:25:00+0530,16066.0,16084.85,16060.0,16080.55,0
2016-04-01T09:30:00+0530,16079.5,16093.5,16073.5,16076.45,0
2016-04-01T09:35:00+0530,16075.65,16097.3,16061.6,16096.5,0
2016-04-01T09:40:00+0530,16095.75,16107.2,16078.9,16084.1,0
2016-04-01T09:45:00+0530,16085.05,16085.5,16068.25,16080.55,0
2016-04-01T09:50:00+0530,16079.1,16141.45,16079.1,16138.75,0
2016-04-01T09:55:00+0530,16140.9,16145.25,16101.6,16111.85,0
2016-04-01T10:00:00+0530,16111.9,16114.7,16090.85,16095.5,0
2016-04-01T10:05:00+0530,16095.95,16102.2,16076.95,16079.3,0
2016-04-01T10:10:00+0530,16079.3,16105.0,16075.65,16101.85,0
2016-04-01T10:15:00+0530,16104.35,16138.5,16099.65,16117.8,0
2016-04-01T10:20:00+0530,16118.25,16124.05,16092.95,16095.05,0
2016-04-01T10:25:00+0530,16095.7,16099.85,16089.85,16093.3,0
2016-04-01T10:30:00+0530,16093.65,16096.5,16078.5,16088.5,0
2016-04-01T10:35:00+0530,16087.75,16094.7,16085.05,16088.7,0
2016-04-01T10:40:00+0530,16087.95,16087.95,16067.5,16080.85,0
2016-04-01T10:45:00+0530,16081.05,16083.5,16056.1,16072.4,0
2016-04-01T10:50:00+0530,16074.5,16086.25,16071.25,16085.05,0
2016-04-01T10:55:00+0530,16085.0,16100.25,16083.05,16097.65,0
2016-04-01T11:00:00+0530,16098.35,16106.25,16082.1,16099.4,0
2016-04-01T11:05:00+0530,16099.25,16105.25,16091.2,16092.55,0
2016-04-01T11:10:00+0530,16093.45,16097.2,16078.35,16079.6,0
2016-04-01T11:15:00+0530,16079.8,16085.6,16068.65,16069.2,0
2016-04-01T11:20:00+0530,16070.5,16087.35,16068.1,16080.5,0
2016-04-01T11:25:00+0530,16082.55,16090.65,16079.55,16080.9,0
2016-04-01T11:30:00+0530,16080.55,16080.55,16054.55,16054.55,0
2016-04-01T11:35:00+0530,16055.55,16072.6,16039.25,16043.9,0
2016-04-01T11:40:00+0530,16043.3,16073.2,16043.3,16067.15,0
2016-04-01T11:45:00+0530,16067.25,16093.6,16066.3,16088.6,0
